best_lb.0,time
316298.0,158.5
316089.0,158.6
315884.0,158.7
315681.0,158.8
315480.0,158.9
315280.0,159
315091.0,159.1
314907.0,159.2
314728.0,159.3
314554.0,159.4
314383.0,159.5
314212.0,159.6
314043.0,159.7
313880.0,159.8
313721.0,159.9
313571.0,160
313428.0,160.1
313288.0,160.2
313151.0,160.3
313015.0,160.4
312886.0,160.5
312758.0,160.6
312631.0,160.7
312504.0,160.8
312377.0,160.9
312250.0,161
312131.0,161.1
312016.0,161.2
311904.0,161.3
311793.0,161.4
311684.0,161.5
311575.0,161.6
311469.0,161.7
311369.0,161.8
311274.0,161.9
311179.0,162
311086.0,162.1
310996.0,162.2
310920.0,162.3
310845.0,162.4
310776.0,162.5
310709.0,162.6
310642.0,162.7
310579.0,162.8
310571.0,162.9
310510.0,163
310510.0,163.1
310570.0,163.2
310631.0,163.3
310694.0,163.4
310761.0,163.5
310828.0,163.6
310897.0,163.7
310972.0,163.8
311048.0,163.9
311138.0,164
311231.0,164.1
311326.0,164.2
311421.0,164.3
311521.0,164.4
311627.0,164.5
311736.0,164.6
311845.0,164.7
311956.0,164.8
312068.0,164.9
312183.0,165
312302.0,165.1
312429.0,165.2
312556.0,165.3
312683.0,165.4
312810.0,165.5
312938.0,165.6
313067.0,165.7
313203.0,165.8
313340.0,165.9
313480.0,166
313623.0,166.1
313773.0,166.2
313929.0,166.3
314088.0,166.4
314251.0,166.5
314420.0,166.6
314591.0,166.7
314762.0,166.8
314936.0,166.9
315115.0,167
315299.0,167.1
315488.0,167.2
315688.0,167.3
315889.0,167.4
316092.0,167.5
316297.0,167.6
316506.0,167.7
316565.0,167.8
316356.0,167.9
316151.0,168
315948.0,168.1
315747.0,168.2
315547.0,168.3
315358.0,168.4
315174.0,168.5
314995.0,168.6
314821.0,168.7
314650.0,168.8
314479.0,168.9
314310.0,169
314160.0,169.1
313997.0,169.2
313838.0,169.3
313682.0,169.4
313539.0,169.5
313399.0,169.6
313262.0,169.7
313126.0,169.8
312997.0,169.9
312869.0,170
312742.0,170.1
312615.0,170.2
312488.0,170.3
312361.0,170.4
312242.0,170.5
312127.0,170.6
312015.0,170.7
311904.0,170.8
311795.0,170.9
311686.0,171
311580.0,171.1
311480.0,171.2
311385.0,171.3
311290.0,171.4
311197.0,171.5
311107.0,171.6
311031.0,171.7
310956.0,171.8
310887.0,171.9
310820.0,172
310753.0,172.1
310690.0,172.2
310629.0,172.3
310569.0,172.4
310510.0,172.5
310510.0,172.6
310566.0,172.7
310625.0,172.8
310685.0,172.9
310746.0,173
310809.0,173.1
310876.0,173.2
310943.0,173.3
311012.0,173.4
311087.0,173.5
311163.0,173.6
311253.0,173.7
311346.0,173.8
311441.0,173.9
311536.0,174
311636.0,174.1
311742.0,174.2
311851.0,174.3
311960.0,174.4
312071.0,174.5
312183.0,174.6
312298.0,174.7
312417.0,174.8
312544.0,174.9
312671.0,175
312798.0,175.1
313047.0,175.2
312920.0,175.3
312793.0,175.4
312666.0,175.5
312547.0,175.6
312432.0,175.7
312320.0,175.8
312209.0,175.9
312100.0,176
311991.0,176.1
311885.0,176.2
311785.0,176.3
311690.0,176.4
311595.0,176.5
311502.0,176.6
311412.0,176.7
311336.0,176.8
311261.0,176.9
311192.0,177
311125.0,177.1
311058.0,177.2
310995.0,177.3
310934.0,177.4
310874.0,177.5
310815.0,177.6
310759.0,177.7
310759.0,177.8
310800.0,177.9
310856.0,178
310915.0,178.1
310975.0,178.2
311036.0,178.3
311099.0,178.4
311166.0,178.5
311233.0,178.6
311302.0,178.7
311377.0,178.8
311453.0,178.9
311543.0,179
311636.0,179.1
311731.0,179.2
311826.0,179.3
311926.0,179.4
312032.0,179.5
312141.0,179.6
312250.0,179.7
312361.0,179.8
312473.0,179.9
312588.0,180
312707.0,180.1
312834.0,180.2
312961.0,180.3
313088.0,180.4
313215.0,180.5
313343.0,180.6
313472.0,180.7
313608.0,180.8
313745.0,180.9
313885.0,181
314028.0,181.1
314184.0,181.2
314343.0,181.3
314506.0,181.4
314675.0,181.5
314846.0,181.6
315017.0,181.7
315191.0,181.8
315370.0,181.9
315554.0,182
315743.0,182.1
315943.0,182.2
316144.0,182.3
316347.0,182.4
316552.0,182.5
316710.0,182.6
316505.0,182.7
316302.0,182.8
316101.0,182.9
315901.0,183
315712.0,183.1
315528.0,183.2
315349.0,183.3
315175.0,183.4
315004.0,183.5
314833.0,183.6
314664.0,183.7
314501.0,183.8
314342.0,183.9
314184.0,184
314028.0,184.1
313885.0,184.2
313745.0,184.3
313608.0,184.4
313496.0,184.5
313360.0,184.6
313228.0,184.7
313099.0,184.8
312971.0,184.9
312844.0,185
312717.0,185.1
312590.0,185.2
312463.0,185.3
312344.0,185.4
312229.0,185.5
312118.0,185.6
312009.0,185.7
311900.0,185.8
311794.0,185.9
311694.0,186
311599.0,186.1
311504.0,186.2
311411.0,186.3
311321.0,186.4
311245.0,186.5
311170.0,186.6
311101.0,186.7
311034.0,186.8
310967.0,186.9
310904.0,187
310843.0,187.1
310783.0,187.2
310724.0,187.3
310668.0,187.4
310627.0,187.5
310627.0,187.6
310640.0,187.7
310662.0,187.8
310649.0,187.9
310649.0,188
310687.0,188.1
310727.0,188.2
310768.0,188.3
310824.0,188.4
310883.0,188.5
310943.0,188.6
311004.0,188.7
311067.0,188.8
311134.0,188.9
311201.0,189
311270.0,189.1
311345.0,189.2
311421.0,189.3
311511.0,189.4
311604.0,189.5
311699.0,189.6
311794.0,189.7
311894.0,189.8
312000.0,189.9
312109.0,190
312218.0,190.1
312329.0,190.2
312444.0,190.3
312563.0,190.4
312690.0,190.5
312817.0,190.6
312944.0,190.7
313071.0,190.8
313199.0,190.9
313328.0,191
313460.0,191.1
313597.0,191.2
313803.0,191.3
313942.0,191.4
314082.0,191.5
314225.0,191.6
314381.0,191.7
314539.0,191.8
314698.0,191.9
314861.0,192
315030.0,192.1
315201.0,192.2
315372.0,192.3
315546.0,192.4
315725.0,192.5
315909.0,192.6
316098.0,192.7
316298.0,192.8
316499.0,192.9
316702.0,193
316910.0,193.1
317043.0,193.2
316835.0,193.3
316696.0,193.4
316490.0,193.5
316287.0,193.6
316086.0,193.7
315886.0,193.8
315697.0,193.9
315513.0,194
315334.0,194.1
315160.0,194.2
314989.0,194.3
314818.0,194.4
314649.0,194.5
314486.0,194.6
314327.0,194.7
314169.0,194.8
314013.0,194.9
313870.0,195
313730.0,195.1
313593.0,195.2
313460.0,195.3
313328.0,195.4
313199.0,195.5
313071.0,195.6
312944.0,195.7
312817.0,195.8
312690.0,195.9
312563.0,196
312444.0,196.1
312329.0,196.2
312218.0,196.3
312109.0,196.4
312000.0,196.5
311894.0,196.6
311794.0,196.7
311699.0,196.8
311604.0,196.9
311511.0,197
311421.0,197.1
311345.0,197.2
311270.0,197.3
311201.0,197.4
311134.0,197.5
311067.0,197.6
311004.0,197.7
310943.0,197.8
310883.0,197.9
310824.0,198
310768.0,198.1
310727.0,198.2
310689.0,198.3
310689.0,198.4
310702.0,198.5
310740.0,198.6
310781.0,198.7
310837.0,198.8
310896.0,198.9
310956.0,199
311016.0,199.1
311077.0,199.2
311140.0,199.3
311207.0,199.4
311274.0,199.5
311343.0,199.6
311418.0,199.7
311494.0,199.8
311584.0,199.9
311677.0,200
311772.0,200.1
311867.0,200.2
311967.0,200.3
312073.0,200.4
312182.0,200.5
312291.0,200.6
312402.0,200.7
312517.0,200.8
312636.0,200.9
312763.0,201
312890.0,201.1
313017.0,201.2
313144.0,201.3
313272.0,201.4
313404.0,201.5
313537.0,201.6
313674.0,201.7
313814.0,201.8
313912.0,201.9
313852.0,202
313710.0,202.1
313570.0,202.2
313433.0,202.3
313300.0,202.4
313168.0,202.5
313040.0,202.6
312913.0,202.7
312786.0,202.8
312659.0,202.9
312532.0,203
312413.0,203.1
312298.0,203.2
312187.0,203.3
312078.0,203.4
311969.0,203.5
311863.0,203.6
311763.0,203.7
311665.0,203.8
311570.0,203.9
311475.0,204
311382.0,204.1
311292.0,204.2
311216.0,204.3
311141.0,204.4
311072.0,204.5
311005.0,204.6
310938.0,204.7
310875.0,204.8
310814.0,204.9
310754.0,205
310695.0,205.1
310639.0,205.2
310598.0,205.3
310560.0,205.4
310560.0,205.5
310572.0,205.6
310632.0,205.7
310663.0,205.8
310701.0,205.9
310742.0,206
310798.0,206.1
310857.0,206.2
310917.0,206.3
310978.0,206.4
311041.0,206.5
311108.0,206.6
311175.0,206.7
311244.0,206.8
311317.0,206.9
311392.0,207
311468.0,207.1
311561.0,207.2
311656.0,207.3
311751.0,207.4
311846.0,207.5
311944.0,207.6
312044.0,207.7
312150.0,207.8
312259.0,207.9
312368.0,208
312479.0,208.1
312594.0,208.2
312713.0,208.3
312840.0,208.4
312967.0,208.5
313094.0,208.6
313221.0,208.7
313349.0,208.8
313481.0,208.9
313614.0,209
313751.0,209.1
313957.0,209.2
314096.0,209.3
314236.0,209.4
314379.0,209.5
314527.0,209.6
314683.0,209.7
314841.0,209.8
315000.0,209.9
315163.0,210
315332.0,210.1
315503.0,210.2
315677.0,210.3
315856.0,210.4
316040.0,210.5
316229.0,210.6
316429.0,210.7
316630.0,210.8
316833.0,210.9
317043.0,211
317253.0,211.1
317464.0,211.2
317677.0,211.3
317894.0,211.4
318119.0,211.5
318345.0,211.6
318571.0,211.7
318799.0,211.8
319029.0,211.9
319264.0,212
319502.0,212.1
319753.0,212.2
320006.0,212.3
320263.0,212.4
320522.0,212.5
320785.0,212.6
321049.0,212.7
321318.0,212.8
321591.0,212.9
321866.0,213
321899.0,213.1
321826.0,213.2
321678.0,213.3
321637.0,213.4
321509.0,213.5
321234.0,213.6
320961.0,213.7
320692.0,213.8
320428.0,213.9
320165.0,214
319906.0,214.1
319649.0,214.2
319396.0,214.3
319145.0,214.4
318907.0,214.5
318672.0,214.6
318442.0,214.7
318214.0,214.8
317988.0,214.9
317762.0,215
317537.0,215.1
317320.0,215.2
317107.0,215.3
316896.0,215.4
316686.0,215.5
316476.0,215.6
316337.0,215.7
316131.0,215.8
315928.0,215.9
315727.0,216
315527.0,216.1
315338.0,216.2
315154.0,216.3
314975.0,216.4
314801.0,216.5
314630.0,216.6
314461.0,216.7
314298.0,216.8
314139.0,216.9
313981.0,217
313825.0,217.1
313682.0,217.2
313542.0,217.3
313405.0,217.4
313272.0,217.5
313139.0,217.6
313007.0,217.7
312879.0,217.8
312752.0,217.9
312625.0,218
312498.0,218.1
312371.0,218.2
312252.0,218.3
312137.0,218.4
312026.0,218.5
311917.0,218.6
311808.0,218.7
311702.0,218.8
311602.0,218.9
311504.0,219
311409.0,219.1
311314.0,219.2
311221.0,219.3
311145.0,219.4
311070.0,219.5
310997.0,219.6
310928.0,219.7
310861.0,219.8
310794.0,219.9
310731.0,220
310670.0,220.1
310610.0,220.2
310551.0,220.3
310495.0,220.4
310457.0,220.5
310445.0,220.6
310445.0,220.7
310450.0,220.8
310488.0,220.9
310544.0,221
310603.0,221.1
310663.0,221.2
310724.0,221.3
310787.0,221.4
310852.0,221.5
310919.0,221.6
310986.0,221.7
311055.0,221.8
311130.0,221.9
311206.0,222
311299.0,222.1
311394.0,222.2
311489.0,222.3
311587.0,222.4
311687.0,222.5
311793.0,222.6
311902.0,222.7
312011.0,222.8
312122.0,222.9
312237.0,223
312356.0,223.1
312480.0,223.2
312607.0,223.3
312734.0,223.4
312861.0,223.5
312988.0,223.6
313116.0,223.7
313248.0,223.8
313381.0,223.9
313514.0,224
313651.0,224.1
313857.0,224.2
313996.0,224.3
314136.0,224.4
314279.0,224.5
314422.0,224.6
314578.0,224.7
314736.0,224.8
314895.0,224.9
315058.0,225
315227.0,225.1
315398.0,225.2
315572.0,225.3
315751.0,225.4
315935.0,225.5
316124.0,225.6
316324.0,225.7
316525.0,225.8
316728.0,225.9
316938.0,226
317148.0,226.1
317359.0,226.2
317572.0,226.3
317789.0,226.4
318014.0,226.5
318240.0,226.6
318466.0,226.7
318694.0,226.8
318924.0,226.9
319159.0,227
319397.0,227.1
319648.0,227.2
319901.0,227.3
320158.0,227.4
320417.0,227.5
320680.0,227.6
320944.0,227.7
321076.0,227.8
320812.0,227.9
320549.0,228
320290.0,228.1
320033.0,228.2
319777.0,228.3
319524.0,228.4
319486.0,228.5
319393.0,228.6
319388.0,228.7
319260.0,228.8
319009.0,228.9
318771.0,229
318536.0,229.1
318306.0,229.2
318078.0,229.3
317852.0,229.4
317626.0,229.5
317401.0,229.6
317184.0,229.7
316971.0,229.8
316760.0,229.9
316550.0,230
316340.0,230.1
316201.0,230.2
315995.0,230.3
315792.0,230.4
315591.0,230.5
315391.0,230.6
315202.0,230.7
315018.0,230.8
314839.0,230.9
314665.0,231
314494.0,231.1
314325.0,231.2
314162.0,231.3
314003.0,231.4
313845.0,231.5
313689.0,231.6
313546.0,231.7
313403.0,231.8
313263.0,231.9
313126.0,232
312993.0,232.1
312860.0,232.2
312728.0,232.3
312596.0,232.4
312469.0,232.5
312342.0,232.6
312215.0,232.7
312088.0,232.8
311969.0,232.9
311854.0,233
311743.0,233.1
311634.0,233.2
311525.0,233.3
311419.0,233.4
311319.0,233.5
311221.0,233.6
311126.0,233.7
311031.0,233.8
310955.0,233.9
310880.0,234
310811.0,234.1
310744.0,234.2
310677.0,234.3
310614.0,234.4
310553.0,234.5
310493.0,234.6
310434.0,234.7
310378.0,234.8
310378.0,234.9
310425.0,235
310481.0,235.1
310540.0,235.2
310600.0,235.3
310661.0,235.4
310724.0,235.5
310791.0,235.6
310858.0,235.7
310927.0,235.8
311002.0,235.9
311078.0,236
311173.0,236.1
311268.0,236.2
311366.0,236.3
311466.0,236.4
311572.0,236.5
311681.0,236.6
311790.0,236.7
311901.0,236.8
312016.0,236.9
312135.0,237
312262.0,237.1
312389.0,237.2
312516.0,237.3
312643.0,237.4
312775.0,237.5
312907.0,237.6
313040.0,237.7
313173.0,237.8
313310.0,237.9
313516.0,238
313655.0,238.1
313795.0,238.2
313938.0,238.3
314081.0,238.4
314237.0,238.5
314395.0,238.6
314554.0,238.7
314717.0,238.8
314886.0,238.9
315057.0,239
315231.0,239.1
315410.0,239.2
315594.0,239.3
315783.0,239.4
315983.0,239.5
316184.0,239.6
316387.0,239.7
316597.0,239.8
316807.0,239.9
317018.0,240
317231.0,240.1
317448.0,240.2
317673.0,240.3
317899.0,240.4
318125.0,240.5
318353.0,240.6
318445.0,240.7
318217.0,240.8
317991.0,240.9
317765.0,241
317540.0,241.1
317323.0,241.2
317110.0,241.3
316899.0,241.4
316689.0,241.5
316479.0,241.6
316340.0,241.7
316134.0,241.8
315931.0,241.9
315730.0,242
315530.0,242.1
315341.0,242.2
315157.0,242.3
314978.0,242.4
314804.0,242.5
314633.0,242.6
314464.0,242.7
314301.0,242.8
314142.0,242.9
313984.0,243
313828.0,243.1
313685.0,243.2
313542.0,243.3
313402.0,243.4
313265.0,243.5
313132.0,243.6
312999.0,243.7
312867.0,243.8
312735.0,243.9
312608.0,244
312481.0,244.1
312354.0,244.2
312227.0,244.3
312108.0,244.4
311993.0,244.5
311882.0,244.6
311773.0,244.7
311664.0,244.8
311558.0,244.9
311458.0,245
311360.0,245.1
311265.0,245.2
311170.0,245.3
311078.0,245.4
311002.0,245.5
310927.0,245.6
310858.0,245.7
310791.0,245.8
310724.0,245.9
310661.0,246
310600.0,246.1
310540.0,246.2
310481.0,246.3
310425.0,246.4
310378.0,246.5
310378.0,246.6
310385.0,246.7
310432.0,246.8
310488.0,246.9
310547.0,247
310607.0,247.1
310668.0,247.2
310731.0,247.3
310798.0,247.4
310865.0,247.5
310934.0,247.6
311009.0,247.7
311085.0,247.8
311177.0,247.9
311272.0,248
311367.0,248.1
311465.0,248.2
311565.0,248.3
311671.0,248.4
311780.0,248.5
311891.0,248.6
312006.0,248.7
312125.0,248.8
312252.0,248.9
312379.0,249
312506.0,249.1
312633.0,249.2
312765.0,249.3
312897.0,249.4
313030.0,249.5
313163.0,249.6
313300.0,249.7
313506.0,249.8
313645.0,249.9
313785.0,250
313928.0,250.1
314071.0,250.2
314227.0,250.3
314385.0,250.4
314544.0,250.5
314707.0,250.6
314876.0,250.7
315047.0,250.8
315221.0,250.9
315400.0,251
315584.0,251.1
315773.0,251.2
315973.0,251.3
316174.0,251.4
316377.0,251.5
316587.0,251.6
316797.0,251.7
317008.0,251.8
317221.0,251.9
317438.0,252
317663.0,252.1
317889.0,252.2
318115.0,252.3
318204.0,252.4
317978.0,252.5
317752.0,252.6
317527.0,252.7
317310.0,252.8
317097.0,252.9
316886.0,253
316676.0,253.1
316466.0,253.2
316327.0,253.3
316121.0,253.4
315918.0,253.5
315717.0,253.6
315517.0,253.7
315328.0,253.8
315144.0,253.9
314965.0,254
314791.0,254.1
314620.0,254.2
314451.0,254.3
314288.0,254.4
314129.0,254.5
313971.0,254.6
313815.0,254.7
313661.0,254.8
313518.0,254.9
313375.0,255
313235.0,255.1
313098.0,255.2
312965.0,255.3
312832.0,255.4
312700.0,255.5
312568.0,255.6
312441.0,255.7
312314.0,255.8
312187.0,255.9
312060.0,256
311941.0,256.1
311826.0,256.2
311715.0,256.3
311606.0,256.4
311500.0,256.5
311400.0,256.6
311302.0,256.7
311207.0,256.8
311112.0,256.9
311020.0,257
310944.0,257.1
310869.0,257.2
310800.0,257.3
310733.0,257.4
310666.0,257.5
310659.0,257.6
310594.0,257.7
310531.0,257.8
310470.0,257.9
310410.0,258
310351.0,258.1
310295.0,258.2
310248.0,258.3
310248.0,258.4
310248.0,258.5
310293.0,258.6
310340.0,258.7
310394.0,258.8
310450.0,258.9
310509.0,259
310569.0,259.1
310630.0,259.2
310697.0,259.3
310764.0,259.4
310833.0,259.5
310908.0,259.6
310984.0,259.7
311067.0,259.8
311159.0,259.9
311254.0,260
311349.0,260.1
311447.0,260.2
311547.0,260.3
311653.0,260.4
311762.0,260.5
311873.0,260.6
311988.0,260.7
312104.0,260.8
312165.0,260.9
312049.0,261
311934.0,261.1
311823.0,261.2
311714.0,261.3
311608.0,261.4
311508.0,261.5
311410.0,261.6
311315.0,261.7
311220.0,261.8
311128.0,261.9
311037.0,262
310954.0,262.1
310878.0,262.2
310803.0,262.3
310734.0,262.4
310667.0,262.5
310600.0,262.6
310539.0,262.7
310479.0,262.8
310420.0,262.9
310364.0,263
310317.0,263.1
310272.0,263.2
310272.0,263.3
310318.0,263.4
310365.0,263.5
310421.0,263.6
310480.0,263.7
310540.0,263.8
310601.0,263.9
310668.0,264
310735.0,264.1
310804.0,264.2
310879.0,264.3
310955.0,264.4
311038.0,264.5
311129.0,264.6
311221.0,264.7
311316.0,264.8
311411.0,264.9
311509.0,265
311609.0,265.1
311715.0,265.2
311824.0,265.3
311935.0,265.4
312050.0,265.5
312169.0,265.6
312296.0,265.7
312423.0,265.8
312550.0,265.9
312677.0,266
312809.0,266.1
312941.0,266.2
313074.0,266.3
313207.0,266.4
313344.0,266.5
313550.0,266.6
313689.0,266.7
313829.0,266.8
313972.0,266.9
314116.0,267
314270.0,267.1
314426.0,267.2
314584.0,267.3
314743.0,267.4
314906.0,267.5
315075.0,267.6
315246.0,267.7
315420.0,267.8
315599.0,267.9
315783.0,268
315972.0,268.1
316172.0,268.2
316373.0,268.3
316576.0,268.4
316786.0,268.5
316996.0,268.6
317207.0,268.7
317420.0,268.8
317637.0,268.9
317862.0,269
317957.0,269.1
317923.0,269.2
317698.0,269.3
317481.0,269.4
317268.0,269.5
317057.0,269.6
316847.0,269.7
316637.0,269.8
316498.0,269.9
316292.0,270
316089.0,270.1
315888.0,270.2
315688.0,270.3
315499.0,270.4
315315.0,270.5
315136.0,270.6
314962.0,270.7
314791.0,270.8
314622.0,270.9
314459.0,271
314300.0,271.1
314142.0,271.2
313986.0,271.3
313832.0,271.4
313680.0,271.5
313536.0,271.6
313393.0,271.7
313253.0,271.8
313116.0,271.9
312983.0,272
312850.0,272.1
312718.0,272.2
312586.0,272.3
312568.0,272.4
312436.0,272.5
312309.0,272.6
312182.0,272.7
312055.0,272.8
311928.0,272.9
311804.0,273
311685.0,273.1
311570.0,273.2
311459.0,273.3
311350.0,273.4
311244.0,273.5
311144.0,273.6
311046.0,273.7
310951.0,273.8
310856.0,273.9
310761.0,274
310669.0,274.1
310578.0,274.2
310495.0,274.3
310419.0,274.4
310344.0,274.5
310275.0,274.6
310208.0,274.7
310141.0,274.8
310080.0,274.9
310020.0,275
309961.0,275.1
309905.0,275.2
309849.0,275.3
309802.0,275.4
309756.0,275.5
309756.0,275.6
309799.0,275.7
309845.0,275.8
309892.0,275.9
309948.0,276
310004.0,276.1
310063.0,276.2
310123.0,276.3
310184.0,276.4
310251.0,276.5
310318.0,276.6
310387.0,276.7
310462.0,276.8
310538.0,276.9
310621.0,277
310712.0,277.1
310804.0,277.2
310899.0,277.3
310994.0,277.4
311089.0,277.5
311187.0,277.6
311287.0,277.7
311393.0,277.8
311502.0,277.9
311613.0,278
311728.0,278.1
311847.0,278.2
311971.0,278.3
312098.0,278.4
312225.0,278.5
312352.0,278.6
312479.0,278.7
312611.0,278.8
312743.0,278.9
312876.0,279
313009.0,279.1
313146.0,279.2
313286.0,279.3
313305.0,279.4
313165.0,279.5
313028.0,279.6
312895.0,279.7
312762.0,279.8
312630.0,279.9
312498.0,280
312371.0,280.1
312244.0,280.2
312117.0,280.3
311990.0,280.4
311866.0,280.5
311747.0,280.6
311632.0,280.7
311521.0,280.8
311412.0,280.9
311306.0,281
311206.0,281.1
311108.0,281.2
311013.0,281.3
310918.0,281.4
310823.0,281.5
310731.0,281.6
310640.0,281.7
310557.0,281.8
310481.0,281.9
310406.0,282
310337.0,282.1
310270.0,282.2
310203.0,282.3
310142.0,282.4
310082.0,282.5
310023.0,282.6
309967.0,282.7
309911.0,282.8
309864.0,282.9
309818.0,283
309775.0,283.1
309738.0,283.2
309738.0,283.3
309778.0,283.4
309821.0,283.5
309867.0,283.6
309914.0,283.7
309970.0,283.8
310026.0,283.9
310085.0,284
310145.0,284.1
310206.0,284.2
310273.0,284.3
310340.0,284.4
310409.0,284.5
310484.0,284.6
310560.0,284.7
310643.0,284.8
310734.0,284.9
310826.0,285
310921.0,285.1
311016.0,285.2
311260.0,285.3
311321.0,285.4
311226.0,285.5
311131.0,285.6
311039.0,285.7
310948.0,285.8
310865.0,285.9
310789.0,286
310714.0,286.1
310645.0,286.2
310584.0,286.3
310524.0,286.4
310465.0,286.5
310409.0,286.6
310353.0,286.7
310306.0,286.8
310260.0,286.9
310217.0,287
310177.0,287.1
310177.0,287.2
310213.0,287.3
310253.0,287.4
310299.0,287.5
310346.0,287.6
310402.0,287.7
310458.0,287.8
310517.0,287.9
310577.0,288
310638.0,288.1
310707.0,288.2
310782.0,288.3
310858.0,288.4
310941.0,288.5
311032.0,288.6
311124.0,288.7
311219.0,288.8
311314.0,288.9
311412.0,289
311512.0,289.1
311618.0,289.2
311727.0,289.3
311838.0,289.4
311953.0,289.5
312072.0,289.6
312196.0,289.7
312323.0,289.8
312450.0,289.9
312577.0,290
312704.0,290.1
312836.0,290.2
312968.0,290.3
313101.0,290.4
313234.0,290.5
313371.0,290.6
313513.0,290.7
313656.0,290.8
313800.0,290.9
313952.0,291
314106.0,291.1
314262.0,291.2
314418.0,291.3
314576.0,291.4
314735.0,291.5
314898.0,291.6
315067.0,291.7
